Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,PLAYER_NAME,PLAYER_ID
0022300744,2024-02-09,HOU @ TOR,L,31,5,13,2,8,0,0,3,5,1,1,0,12,15,Aaron Holiday,1628988
0022300754,2024-02-10,HOU @ ATL,L,22,7,10,3,5,1,1,1,2,0,0,1,18,1,Aaron Holiday,1628988
0022300765,2024-02-12,HOU vs. NYK,W,26,7,14,2,6,2,4,3,4,0,0,0,18,8,Aaron Holiday,1628988
0022300783,2024-02-14,HOU @ MEM,L,30,7,13,5,8,0,0,2,1,2,1,0,19,-14,Aaron Holiday,1628988
0022300798,2024-02-22,HOU @ NOP,L,8,0,3,0,1,0,0,1,1,2,0,0,0,-10,Aaron Holiday,1628988
0022300806,2024-02-23,HOU vs. PHX,W,11,0,1,0,0,3,3,0,3,1,2,0,3,-2,Aaron Holiday,1628988
0022300822,2024-02-25,HOU vs. OKC,L,11,3,5,1,1,0,0,0,1,1,0,0,7,-7,Aaron Holiday,1628988
0022300841,2024-02-27,HOU @ OKC,L,16,4,10,2,5,0,0,1,0,0,0,1,10,-4,Aaron Holiday,1628988
0022300854,2024-02-29,HOU @ PHX,L,9,0,1,0,0,0,0,0,2,0,0,0,0,0,Aaron Holiday,1628988
0022300870,2024-03-02,HOU @ PHX,W,6,0,1,0,0,0,0,1,1,1,0,0,0,-5,Aaron Holiday,1628988
0022300891,2024-03-05,HOU vs. SAS,W,5,0,2,0,0,0,0,0,1,0,0,0,0,-12,Aaron Holiday,1628988
0022300897,2024-03-06,HOU vs. LAC,L,8,2,3,2,3,0,0,1,2,0,0,0,6,7,Aaron Holiday,1628988
0022300916,2024-03-08,HOU @ POR,W,15,3,7,0,3,0,0,1,1,0,2,0,6,6,Aaron Holiday,1628988
0022300929,2024-03-10,HOU @ SAC,W,6,0,2,0,0,0,0,1,1,0,0,0,0,0,Aaron Holiday,1628988
0022300942,2024-03-12,HOU @ SAS,W,11,3,6,0,1,2,2,1,0,0,0,0,8,-4,Aaron Holiday,1628988
0022300957,2024-03-14,HOU vs. WAS,W,11,0,3,0,3,0,0,0,0,1,0,0,0,-8,Aaron Holiday,1628988
0022300967,2024-03-16,HOU vs. CLE,W,12,1,4,0,2,0,0,1,3,0,1,0,2,0,Aaron Holiday,1628988
0022300992,2024-03-19,HOU @ WAS,W,21,2,7,1,5,2,2,0,6,0,2,1,7,19,Aaron Holiday,1628988
0022301006,2024-03-21,HOU vs. CHI,W,18,5,6,3,4,2,2,3,1,1,1,0,15,11,Aaron Holiday,1628988
0022301024,2024-03-23,HOU vs. UTA,W,20,3,7,1,3,0,0,1,3,0,0,0,7,-1,Aaron Holiday,1628988
0022301038,2024-03-25,HOU vs. POR,W,24,2,6,1,1,6,6,3,4,0,1,0,11,21,Aaron Holiday,1628988
0022301057,2024-03-27,HOU @ OKC,W,11,2,5,0,1,0,0,2,2,0,0,0,4,-3,Aaron Holiday,1628988
0022301072,2024-03-29,HOU @ UTA,W,10,0,2,0,2,0,0,0,1,1,0,0,0,-14,Aaron Holiday,1628988
0022301083,2024-03-31,HOU vs. DAL,L,23,6,11,2,5,2,2,5,2,1,2,0,16,9,Aaron Holiday,1628988
0022301098,2024-04-02,HOU @ MIN,L,6,0,1,0,0,0,0,0,2,0,1,0,0,-3,Aaron Holiday,1628988
0022301113,2024-04-04,HOU vs. GSW,L,18,2,4,2,4,0,0,0,1,0,0,0,6,-11,Aaron Holiday,1628988
0022301120,2024-04-05,HOU vs. MIA,L,9,0,2,0,1,0,0,0,1,0,0,0,0,0,Aaron Holiday,1628988
0022301131,2024-04-07,HOU @ DAL,L,14,1,2,1,2,0,0,0,0,1,1,0,3,-5,Aaron Holiday,1628988
0022301168,2024-04-11,HOU @ UTA,L,11,2,5,2,5,0,0,2,1,0,0,0,6,2,Aaron Holiday,1628988
0022301183,2024-04-12,HOU @ POR,W,26,7,11,0,3,4,4,2,2,0,0,0,18,15,Aaron Holiday,1628988
0022301199,2024-04-14,HOU @ LAC,W,17,4,10,1,3,0,0,2,2,3,1,0,9,2,Aaron Holiday,1628988
0022300064,2023-10-25,IND vs. WAS,W,23,2,5,1,3,2,2,5,1,1,0,1,7,13,Aaron Nesmith,1630174
0022300091,2023-10-28,IND @ CLE,W,30,10,16,5,9,1,2,9,0,0,0,0,26,18,Aaron Nesmith,1630174
0022300102,2023-10-30,IND vs. CHI,L,27,1,4,1,4,2,2,4,3,0,0,2,5,-15,Aaron Nesmith,1630174
0022300118,2023-11-01,IND @ BOS,L,19,4,9,1,6,0,1,1,1,0,0,0,9,-10,Aaron Nesmith,1630174
0022300001,2023-11-03,IND vs. CLE,W,27,5,8,2,4,1,4,5,0,2,2,1,13,1,Aaron Nesmith,1630174
0022300133,2023-11-04,IND vs. CHA,L,25,1,5,1,1,1,2,2,1,0,1,2,4,-9,Aaron Nesmith,1630174
0022300146,2023-11-06,IND vs. SAS,W,16,5,8,3,4,2,2,2,2,0,2,0,15,17,Aaron Nesmith,1630174
0022300158,2023-11-08,IND vs. UTA,W,30,9,13,4,6,2,2,2,0,1,2,0,24,14,Aaron Nesmith,1630174
0022300171,2023-11-09,IND vs. MIL,W,16,2,4,2,3,0,0,1,0,1,0,0,6,-22,Aaron Nesmith,1630174
0022300180,2023-11-12,IND @ PHI,L,26,3,6,2,5,0,0,4,3,0,1,0,8,2,Aaron Nesmith,1630174
0022300019,2023-11-14,IND @ PHI,W,22,2,8,1,5,1,2,4,2,1,1,1,6,-10,Aaron Nesmith,1630174
0022300209,2023-11-19,IND vs. ORL,L,15,0,2,0,0,0,0,1,0,0,0,0,0,-22,Aaron Nesmith,1630174
0022300039,2023-11-21,IND @ ATL,W,25,6,9,1,3,4,5,1,1,0,1,1,17,4,Aaron Nesmith,1630174
0022300254,2023-11-27,IND vs. POR,L,25,3,6,1,3,0,1,3,0,2,3,0,7,-6,Aaron Nesmith,1630174
0022300267,2023-11-30,IND @ MIA,L,23,4,5,0,1,1,1,5,1,1,4,0,9,-2,Aaron Nesmith,1630174
0022300284,2023-12-02,IND @ MIA,W,29,7,9,4,6,4,6,4,1,0,0,1,22,9,Aaron Nesmith,1630174
0022301202,2023-12-04,IND vs. BOS,W,31,6,10,1,3,1,2,1,1,1,0,1,14,2,Aaron Nesmith,1630174
0022301229,2023-12-07,IND @ MIL,W,27,2,6,1,4,1,1,1,1,0,0,1,6,16,Aaron Nesmith,1630174
0022300293,2023-12-11,IND @ DET,W,27,5,7,3,4,0,0,1,1,2,0,0,13,6,Aaron Nesmith,1630174
0022300315,2023-12-13,IND @ MIL,L,25,5,11,2,7,0,0,1,1,2,0,0,12,-20,Aaron Nesmith,1630174
0022300328,2023-12-15,IND @ WAS,L,24,4,10,3,8,1,3,3,1,0,2,1,12,-6,Aaron Nesmith,1630174
0022300338,2023-12-16,IND @ MIN,L,26,7,14,2,4,1,1,5,0,0,0,1,17,-15,Aaron Nesmith,1630174
0022300350,2023-12-18,IND vs. LAC,L,26,4,7,2,3,2,2,6,2,1,2,3,12,0,Aaron Nesmith,1630174
0022300365,2023-12-20,IND vs. CHA,W,23,6,6,4,4,3,3,2,1,1,1,0,19,8,Aaron Nesmith,1630174
0022300377,2023-12-21,IND @ MEM,L,28,5,12,4,8,0,0,5,0,2,4,3,14,-23,Aaron Nesmith,1630174
0022300391,2023-12-23,IND vs. ORL,L,28,1,5,1,4,0,0,3,2,4,2,0,3,-20,Aaron Nesmith,1630174
0022300409,2023-12-26,IND @ HOU,W,30,3,6,2,4,2,2,5,2,3,0,0,10,17,Aaron Nesmith,1630174
0022300422,2023-12-28,IND @ CHI,W,34,4,9,4,6,0,0,5,1,1,1,2,12,25,Aaron Nesmith,1630174
0022300441,2023-12-30,IND vs. NYK,W,31,8,13,7,11,2,2,1,2,2,1,0,25,10,Aaron Nesmith,1630174
0022300454,2024-01-01,IND @ MIL,W,27,1,10,1,7,1,2,5,0,0,3,2,4,-11,Aaron Nesmith,1630174
0022300466,2024-01-03,IND vs. MIL,W,22,4,4,1,1,0,0,4,2,0,3,0,9,18,Aaron Nesmith,1630174
0022300480,2024-01-05,IND vs. ATL,W,22,7,11,1,2,0,0,2,3,2,1,1,15,25,Aaron Nesmith,1630174
0022300493,2024-01-06,IND vs. BOS,L,32,3,13,0,7,2,2,4,0,0,3,1,8,-5,Aaron Nesmith,1630174
0022300507,2024-01-08,IND vs. BOS,W,26,6,10,3,5,2,3,4,2,0,0,1,17,1,Aaron Nesmith,1630174
0022300520,2024-01-10,IND vs. WAS,W,24,3,9,2,5,2,2,3,1,0,0,0,10,1,Aaron Nesmith,1630174
0022300533,2024-01-12,IND @ ATL,W,21,5,6,3,3,0,0,4,0,1,1,0,13,1,Aaron Nesmith,1630174
0022300590,2024-01-19,IND @ POR,L,28,4,9,3,4,1,2,4,2,2,0,0,12,15,Aaron Nesmith,1630174
0022300604,2024-01-21,IND @ PHX,L,26,2,7,1,5,1,3,3,1,0,1,0,6,-9,Aaron Nesmith,1630174
0022300614,2024-01-23,IND vs. DEN,L,34,5,13,1,7,2,2,9,0,1,0,0,13,-4,Aaron Nesmith,1630174
0022300627,2024-01-25,IND vs. PHI,W,29,6,8,3,3,1,1,8,3,1,0,0,16,21,Aaron Nesmith,1630174
0022300636,2024-01-26,IND vs. PHX,W,34,8,13,3,6,3,4,6,3,1,1,1,22,7,Aaron Nesmith,1630174
0022300652,2024-01-28,IND vs. MEM,W,37,6,11,2,6,2,3,7,6,1,2,1,16,-1,Aaron Nesmith,1630174
0022300670,2024-01-30,IND @ BOS,L,41,11,17,4,7,0,0,12,7,0,0,1,26,-3,Aaron Nesmith,1630174
0022300685,2024-02-01,IND @ NYK,L,37,6,13,3,6,2,2,6,1,2,1,0,17,2,Aaron Nesmith,1630174
0022300691,2024-02-02,IND vs. SAC,L,27,3,7,0,2,0,0,4,2,1,1,1,6,0,Aaron Nesmith,1630174
0022300707,2024-02-04,IND @ CHA,W,34,8,11,3,5,3,3,8,4,2,1,0,22,19,Aaron Nesmith,1630174
0022300719,2024-02-06,IND vs. HOU,W,33,3,6,2,4,2,4,1,1,3,1,1,10,1,Aaron Nesmith,1630174
0022300733,2024-02-08,IND vs. GSW,L,26,4,7,1,3,4,6,4,1,2,5,1,13,-9,Aaron Nesmith,1630174
0022300755,2024-02-10,IND @ NYK,W,31,5,12,3,7,0,0,3,0,1,0,0,13,12,Aaron Nesmith,1630174
0022300761,2024-02-12,IND @ CHA,L,33,8,13,1,4,4,7,3,1,2,0,0,21,-2,Aaron Nesmith,1630174
0022300782,2024-02-14,IND @ TOR,W,17,3,10,2,7,0,0,2,1,0,0,2,8,-6,Aaron Nesmith,1630174
0022300863,2024-03-01,IND @ NOP,L,21,3,5,2,3,1,2,3,3,0,0,0,9,-13,Aaron Nesmith,1630174
0022300877,2024-03-03,IND @ SAS,L,28,1,7,0,4,2,2,1,2,2,1,0,4,-5,Aaron Nesmith,1630174
0022300892,2024-03-05,IND @ DAL,W,22,1,3,1,2,3,4,1,2,0,0,0,6,9,Aaron Nesmith,1630174
0022300903,2024-03-07,IND vs. MIN,L,30,2,10,1,4,3,3,4,1,0,0,2,8,2,Aaron Nesmith,1630174
0022300928,2024-03-10,IND @ ORL,W,37,4,8,4,6,4,4,5,1,1,1,2,16,25,Aaron Nesmith,1630174
0022300941,2024-03-12,IND @ OKC,W,36,6,12,1,5,2,2,4,1,0,1,2,15,13,Aaron Nesmith,1630174
0022300948,2024-03-13,IND vs. CHI,L,27,4,12,3,7,2,2,4,1,0,0,0,13,-17,Aaron Nesmith,1630174
0022300968,2024-03-16,IND vs. BKN,W,26,5,8,1,2,5,5,4,3,0,2,2,16,16,Aaron Nesmith,1630174
0022300983,2024-03-18,IND vs. CLE,L,35,4,9,1,5,0,0,4,2,3,0,0,9,-4,Aaron Nesmith,1630174
0022300997,2024-03-20,IND @ DET,W,26,5,10,2,5,2,2,1,0,0,0,1,14,17,Aaron Nesmith,1630174
0022301016,2024-03-22,IND @ GSW,W,36,3,11,2,6,0,0,3,2,0,1,1,8,14,Aaron Nesmith,1630174
0022301032,2024-03-24,IND @ LAL,L,27,4,8,3,5,2,2,3,4,1,0,2,13,-5,Aaron Nesmith,1630174
0022301054,2024-03-27,IND @ CHI,L,27,2,11,2,9,0,0,5,3,1,0,0,6,-7,Aaron Nesmith,1630174
0022301063,2024-03-29,IND vs. LAL,W,39,5,11,2,7,0,0,4,2,1,1,1,12,15,Aaron Nesmith,1630174
0022301089,2024-04-01,IND vs. BKN,W,25,5,9,1,3,0,0,4,0,0,0,0,11,28,Aaron Nesmith,1630174
0022301106,2024-04-03,IND @ BKN,L,28,4,7,0,3,1,1,5,2,0,0,0,9,-4,Aaron Nesmith,1630174
0022301116,2024-04-05,IND vs. OKC,W,25,6,10,4,7,1,1,4,1,2,1,0,17,2,Aaron Nesmith,1630174
0022301133,2024-04-07,IND vs. MIA,W,40,5,12,1,5,5,5,5,3,1,0,2,16,-2,Aaron Nesmith,1630174
0022301146,2024-04-09,IND @ TOR,W,26,3,8,0,4,2,2,4,2,2,2,0,8,6,Aaron Nesmith,1630174
0022301174,2024-04-12,IND @ CLE,L,33,5,8,0,2,5,5,6,0,0,0,0,15,-8,Aaron Nesmith,1630174
0022301188,2024-04-14,IND vs. ATL,W,20,3,3,1,1,1,1,3,1,0,1,0,8,24,Aaron Nesmith,1630174
0022300065,2023-10-25,BOS @ NYK,W,26,3,4,2,3,0,0,7,2,3,0,0,8,-7,Al Horford,201143
0022300080,2023-10-27,BOS vs. MIA,W,25,0,6,0,2,0,0,10,2,3,0,1,0,7,Al Horford,201143
0022300103,2023-10-30,BOS @ WAS,W,16,4,9,0,3,0,0,5,1,0,2,0,8,4,Al Horford,201143
0022300118,2023-11-01,BOS vs. IND,W,11,1,3,1,1,2,2,4,0,1,1,1,5,7,Al Horford,201143
0022300136,2023-11-04,BOS @ BKN,W,30,4,7,0,3,0,0,7,3,0,1,1,8,29,Al Horford,201143
0022300154,2023-11-06,BOS @ MIN,L,36,1,5,1,4,0,0,5,4,2,1,0,3,7,Al Horford,201143
0022300159,2023-11-08,BOS @ PHI,L,26,1,6,1,6,0,0,5,3,1,0,2,3,-23,Al Horford,201143
0022300174,2023-11-11,BOS vs. TOR,W,24,3,5,1,3,0,0,7,4,0,0,0,7,11,Al Horford,201143
0022300188,2023-11-13,BOS vs. NYK,W,22,1,2,0,1,0,0,4,0,1,0,0,2,2,Al Horford,201143
0022300194,2023-11-15,BOS @ PHI,W,29,5,9,4,8,0,0,8,3,0,0,5,14,14,Al Horford,201143
0022300031,2023-11-17,BOS @ TOR,W,23,4,5,3,4,0,0,4,2,0,0,0,11,-3,Al Horford,201143
0022300213,2023-11-19,BOS @ MEM,W,22,2,5,1,3,0,0,3,2,0,0,0,5,2,Al Horford,201143
0022300228,2023-11-22,BOS vs. MIL,W,31,4,7,2,3,1,1,8,6,0,0,1,11,5,Al Horford,201143
0022300043,2023-11-24,BOS @ ORL,L,33,1,5,1,5,0,0,5,3,1,0,0,3,-26,Al Horford,201143
0022300246,2023-11-26,BOS vs. ATL,W,32,3,8,0,5,0,0,15,3,0,1,2,6,17,Al Horford,201143
0022300053,2023-11-28,BOS vs. CHI,W,28,6,8,4,6,0,0,9,6,3,2,3,16,18,Al Horford,201143
0022300275,2023-12-01,BOS vs. PHI,W,33,7,9,2,4,4,4,6,3,1,1,2,20,10,Al Horford,201143
0022301202,2023-12-04,BOS @ IND,L,31,1,3,0,1,0,0,7,4,2,0,1,2,-2,Al Horford,201143
0022301227,2023-12-08,BOS vs. NYK,W,27,5,8,3,6,1,1,10,2,2,0,0,14,9,Al Horford,201143
0022300305,2023-12-12,BOS vs. CLE,W,22,1,3,0,2,0,0,5,1,0,1,0,2,13,Al Horford,201143
0022300319,2023-12-14,BOS vs. CLE,W,24,3,4,1,2,0,0,10,3,0,0,1,7,9,Al Horford,201143
0022300344,2023-12-17,BOS vs. ORL,W,24,3,7,2,3,0,0,8,2,0,0,1,8,19,Al Horford,201143
0022300362,2023-12-19,BOS @ GSW,L,38,4,14,3,10,2,2,12,6,2,0,1,13,-8,Al Horford,201143
0022300389,2023-12-23,BOS @ LAC,W,27,2,6,2,5,0,0,8,5,0,1,2,6,24,Al Horford,201143
0022300403,2023-12-25,BOS @ LAL,W,23,2,4,2,4,0,0,6,1,0,0,1,6,1,Al Horford,201143
0022300421,2023-12-28,BOS vs. DET,W,37,3,4,2,3,0,0,5,3,1,1,1,8,10,Al Horford,201143
0022300448,2023-12-31,BOS @ SAS,W,20,3,5,1,3,0,0,7,4,0,0,0,7,17,Al Horford,201143
0022300462,2024-01-02,BOS @ OKC,L,20,3,5,1,3,0,0,2,3,0,1,5,7,-13,Al Horford,201143
0022300493,2024-01-06,BOS @ IND,W,30,4,8,2,5,0,2,7,8,2,1,2,10,10,Al Horford,201143
0022300507,2024-01-08,BOS @ IND,L,32,4,5,3,4,0,0,6,0,1,0,1,11,-9,Al Horford,201143
0022300517,2024-01-10,BOS vs. MIN,W,38,3,8,3,6,0,0,8,5,1,0,0,9,2,Al Horford,201143
0022300542,2024-01-13,BOS vs. HOU,W,20,2,3,1,2,2,2,4,1,0,0,1,7,29,Al Horford,201143
0022300563,2024-01-15,BOS @ TOR,W,35,4,10,2,4,0,0,11,2,1,1,0,10,1,Al Horford,201143
0022300571,2024-01-17,BOS vs. SAS,W,25,3,4,3,4,0,0,3,0,0,1,0,9,14,Al Horford,201143
0022300586,2024-01-19,BOS vs. DEN,L,27,2,5,2,5,0,0,10,2,0,0,0,6,4,Al Horford,201143
0022300611,2024-01-22,BOS @ DAL,W,31,4,7,3,6,0,0,6,3,1,1,0,11,8,Al Horford,201143
0022300630,2024-01-25,BOS @ MIA,W,23,3,4,2,3,0,0,7,6,1,0,1,8,12,Al Horford,201143
0022300646,2024-01-27,BOS vs. LAC,L,19,0,5,0,4,0,0,2,1,1,0,0,0,-21,Al Horford,201143
0022300659,2024-01-29,BOS vs. NOP,W,36,4,9,3,6,0,0,8,4,0,0,1,11,12,Al Horford,201143
0022300684,2024-02-01,BOS vs. LAL,L,24,2,6,2,6,0,0,9,1,0,1,2,6,3,Al Horford,201143
0022300706,2024-02-04,BOS vs. MEM,W,23,5,9,1,5,0,0,5,2,1,2,0,11,27,Al Horford,201143
0022300729,2024-02-07,BOS vs. ATL,W,36,5,12,4,9,0,0,8,8,1,2,4,14,12,Al Horford,201143
0022300743,2024-02-09,BOS vs. WAS,W,23,2,5,1,2,1,2,5,1,0,2,0,6,7,Al Horford,201143
0022300759,2024-02-11,BOS @ MIA,W,25,1,5,0,2,2,2,5,0,0,0,3,4,2,Al Horford,201143
0022300771,2024-02-13,BOS @ BKN,W,37,6,6,2,2,2,2,6,4,0,1,0,16,2,Al Horford,201143
0022300797,2024-02-22,BOS @ CHI,W,23,0,1,0,0,0,0,5,0,1,0,1,0,1,Al Horford,201143
0022300816,2024-02-24,BOS @ NYK,W,26,5,7,0,0,0,0,7,0,0,0,1,10,11,Al Horford,201143
0022300836,2024-02-27,BOS vs. PHI,W,21,4,6,0,2,0,0,5,1,0,1,1,8,-5,Al Horford,201143
0022300859,2024-03-01,BOS vs. DAL,W,28,5,8,2,5,0,0,8,3,1,0,2,12,21,Al Horford,201143
0022300872,2024-03-03,BOS vs. GSW,W,21,3,5,1,2,0,0,4,4,0,1,0,7,35,Al Horford,201143
0022300886,2024-03-05,BOS @ CLE,L,20,3,8,1,4,0,0,5,0,1,1,0,7,-2,Al Horford,201143
0022300906,2024-03-07,BOS @ DEN,L,19,0,2,0,1,2,2,4,0,0,0,0,2,-10,Al Horford,201143
0022300920,2024-03-09,BOS @ PHX,W,32,4,12,1,7,0,0,12,3,1,1,0,9,0,Al Horford,201143
0022300938,2024-03-11,BOS @ POR,W,30,4,4,3,3,0,0,4,4,0,1,3,11,11,Al Horford,201143
0022300955,2024-03-14,BOS vs. PHX,W,33,8,14,6,10,2,2,3,3,1,3,1,24,15,Al Horford,201143
0022300980,2024-03-17,BOS @ WAS,W,23,5,7,2,4,2,2,4,2,1,0,0,14,16,Al Horford,201143
0022300998,2024-03-20,BOS vs. MIL,W,38,3,3,2,2,0,0,4,4,2,1,1,8,15,Al Horford,201143
0022301023,2024-03-23,BOS @ CHI,W,31,8,16,5,10,2,2,8,1,2,0,0,23,9,Al Horford,201143
0022301034,2024-03-25,BOS @ ATL,L,36,3,5,1,2,0,0,9,2,1,1,1,7,-5,Al Horford,201143
0022301074,2024-03-30,BOS @ NOP,W,30,4,7,1,3,0,0,6,2,0,1,1,9,8,Al Horford,201143
0022301087,2024-04-01,BOS @ CHA,W,25,6,11,3,6,0,0,5,3,0,0,0,15,8,Al Horford,201143
0022301105,2024-04-03,BOS vs. OKC,W,25,7,10,2,4,0,0,4,2,2,0,1,16,32,Al Horford,201143
0022301118,2024-04-05,BOS vs. SAC,W,20,3,7,1,5,1,2,6,1,0,0,1,8,3,Al Horford,201143
0022301134,2024-04-07,BOS vs. POR,W,21,3,6,1,4,0,0,6,3,1,1,0,7,7,Al Horford,201143
0022301167,2024-04-11,BOS vs. NYK,L,16,2,3,2,3,0,0,2,1,1,1,2,6,-18,Al Horford,201143
0022300070,2023-10-25,CHI vs. OKC,L,20,2,5,1,4,1,2,2,3,1,2,0,6,-19,Alex Caruso,1627936
0022300082,2023-10-27,CHI vs. TOR,W,32,5,9,2,5,1,2,13,2,0,2,1,13,29,Alex Caruso,1627936
0022300088,2023-10-28,CHI @ DET,L,21,1,2,0,0,0,0,5,4,0,4,1,2,-16,Alex Caruso,1627936
0022300102,2023-10-30,CHI @ IND,W,26,3,5,1,2,1,2,4,3,3,0,1,8,6,Alex Caruso,1627936
0022300124,2023-11-01,CHI @ DAL,L,22,3,6,0,3,0,0,4,1,2,1,1,6,-5,Alex Caruso,1627936
0022300004,2023-11-03,CHI vs. BKN,L,26,1,2,1,2,0,0,2,2,0,0,1,3,-9,Alex Caruso,1627936
0022300139,2023-11-04,CHI @ DEN,L,14,1,3,0,2,1,1,0,2,2,1,0,3,-8,Alex Caruso,1627936
0022300152,2023-11-06,CHI vs. UTA,W,20,3,3,2,2,2,2,1,3,0,1,0,10,16,Alex Caruso,1627936
0022300162,2023-11-08,CHI vs. PHX,L,31,7,9,4,5,1,2,4,2,1,3,2,19,24,Alex Caruso,1627936
0022300196,2023-11-15,CHI vs. ORL,L,24,5,7,2,4,4,4,5,3,2,0,1,16,7,Alex Caruso,1627936
0022300033,2023-11-17,CHI vs. ORL,L,23,5,6,4,5,4,4,1,0,1,3,2,18,7,Alex Caruso,1627936
0022300204,2023-11-18,CHI vs. MIA,W,29,4,8,2,4,1,2,1,3,1,1,1,11,-16,Alex Caruso,1627936
0022300220,2023-11-20,CHI vs. MIA,L,27,4,10,2,4,3,4,4,3,2,1,1,13,-21,Alex Caruso,1627936
0022300234,2023-11-22,CHI @ OKC,L,27,5,12,2,6,0,0,6,1,0,1,0,12,-5,Alex Caruso,1627936
0022300046,2023-11-24,CHI @ TOR,L,18,2,3,1,2,2,2,2,1,0,0,0,7,-13,Alex Caruso,1627936
0022300053,2023-11-28,CHI @ BOS,L,19,3,9,2,6,0,0,2,2,1,3,0,8,-16,Alex Caruso,1627936
0022300269,2023-11-30,CHI vs. MIL,W,29,4,9,3,5,0,0,1,5,7,2,1,11,-9,Alex Caruso,1627936
0022300285,2023-12-02,CHI vs. NOP,W,13,3,5,2,4,0,0,2,2,1,0,1,8,-3,Alex Caruso,1627936
0022301211,2023-12-06,CHI vs. CHA,W,30,4,7,1,2,3,4,6,2,1,0,2,12,-4,Alex Caruso,1627936
0022301223,2023-12-08,CHI @ SAS,W,18,2,5,0,2,0,0,3,2,2,1,0,4,-3,Alex Caruso,1627936
0022300320,2023-12-14,CHI @ MIA,W,5,2,4,2,3,0,0,0,1,0,0,0,6,11,Alex Caruso,1627936
0022300351,2023-12-18,CHI @ PHI,W,31,5,8,0,3,0,1,4,4,2,1,2,10,18,Alex Caruso,1627936
0022300370,2023-12-20,CHI vs. LAL,W,28,5,7,3,4,2,2,6,2,4,0,1,15,15,Alex Caruso,1627936
0022300376,2023-12-21,CHI vs. SAS,W,22,4,6,0,0,0,0,3,3,2,3,0,8,10,Alex Caruso,1627936
0022300396,2023-12-23,CHI vs. CLE,L,32,4,9,2,5,0,0,4,1,0,0,1,10,-10,Alex Caruso,1627936
0022300408,2023-12-26,CHI vs. ATL,W,29,2,10,1,5,6,6,5,5,1,2,0,11,3,Alex Caruso,1627936
0022300422,2023-12-28,CHI vs. IND,L,32,6,11,3,7,0,0,7,2,1,1,0,15,-15,Alex Caruso,1627936
0022300442,2023-12-30,CHI vs. PHI,W,28,4,7,3,5,3,5,2,5,3,1,1,14,19,Alex Caruso,1627936
0022300459,2024-01-02,CHI @ PHI,L,21,3,10,1,6,1,2,2,2,2,0,1,8,-12,Alex Caruso,1627936
0022300468,2024-01-03,CHI @ NYK,L,33,5,13,2,8,1,1,4,3,1,4,1,13,-11,Alex Caruso,1627936
0022300506,2024-01-08,CHI @ CHA,W,34,2,7,1,3,0,0,2,3,0,2,1,5,17,Alex Caruso,1627936
0022300523,2024-01-10,CHI vs. HOU,W,32,3,10,2,9,4,6,6,3,0,1,1,12,-9,Alex Caruso,1627936
0022300536,2024-01-12,CHI vs. GSW,L,29,2,6,2,6,0,0,2,2,0,0,1,6,-12,Alex Caruso,1627936
0022300548,2024-01-13,CHI @ SAS,W,33,3,5,3,4,2,2,6,6,1,2,3,11,17,Alex Caruso,1627936
0022300561,2024-01-15,CHI @ CLE,L,31,4,9,2,5,0,0,3,3,2,3,1,10,-6,Alex Caruso,1627936
0022300580,2024-01-18,CHI @ TOR,W,28,4,6,2,4,0,0,3,4,1,2,2,10,3,Alex Caruso,1627936
0022300597,2024-01-20,CHI vs. MEM,W,25,3,6,2,5,0,0,3,1,0,2,1,8,18,Alex Caruso,1627936
0022300612,2024-01-22,CHI @ PHX,L,33,5,12,5,11,0,0,4,3,2,0,3,15,14,Alex Caruso,1627936
0022300633,2024-01-25,CHI @ LAL,L,35,6,12,3,9,2,2,4,6,2,2,2,17,-6,Alex Caruso,1627936
0022300656,2024-01-28,CHI @ POR,W,32,3,7,2,5,1,2,5,3,0,1,1,9,5,Alex Caruso,1627936
0022300672,2024-01-30,CHI vs. TOR,L,33,3,9,1,6,4,6,3,2,3,1,2,11,7,Alex Caruso,1627936
0022300674,2024-01-31,CHI @ CHA,W,34,4,7,2,4,0,0,5,3,0,0,3,10,11,Alex Caruso,1627936
0022300700,2024-02-03,CHI vs. SAC,L,37,3,7,1,4,0,0,5,6,4,3,2,7,1,Alex Caruso,1627936
0022300723,2024-02-06,CHI vs. MIN,W,35,1,5,1,3,0,0,9,6,4,2,4,3,19,Alex Caruso,1627936
0022300737,2024-02-08,CHI @ MEM,W,29,1,4,0,3,5,5,4,4,0,2,0,7,1,Alex Caruso,1627936
0022300752,2024-02-10,CHI @ ORL,L,36,4,6,1,2,0,0,8,1,2,1,4,9,-2,Alex Caruso,1627936
0022300781,2024-02-14,CHI @ CLE,L,26,3,6,2,4,2,2,2,3,1,2,1,10,-7,Alex Caruso,1627936
0022300797,2024-02-22,CHI vs. BOS,L,30,5,9,2,4,0,0,3,5,3,2,1,12,-12,Alex Caruso,1627936
0022300823,2024-02-25,CHI @ NOP,W,32,5,13,2,9,0,0,3,2,0,2,0,12,9,Alex Caruso,1627936
0022300839,2024-02-27,CHI vs. DET,L,25,2,9,0,5,0,0,2,1,1,5,0,4,5,Alex Caruso,1627936
0022300864,2024-03-01,CHI vs. MIL,L,26,3,7,3,6,2,2,4,2,2,1,0,11,-2,Alex Caruso,1627936
